stop_id,trip_id,timepoint,stop_sequence,arrival_time,departure_time
27.501153.03620230526104846129,T_428,1,2,10:48:46,10:48:46
27.501153.036202305261100320,T_429,1,1,11:00:32,11:00:32
27.48153.0232023052611123436,T_429,1,2,11:12:34,11:12:34
27.48153.023202305261129250,T_430,1,1,11:29:25,11:29:25
27.456153.0332023052611484147,T_430,1,2,11:48:41,11:48:41
27.456153.033202305261206200,T_431,1,1,12:06:20,12:06:20
27.471153.0272023052612301956,T_431,1,2,12:30:19,12:30:19
27.471153.027202305261230190,T_432,1,1,12:30:19,12:30:19
27.426153.15320230526132048128,T_432,1,2,13:20:48,13:20:48
27.426153.15202305280956270,T_433,1,1,09:56:27,09:56:27
27.38153.03220230528104032160,T_433,1,2,10:40:32,10:40:32
27.38153.032202305281046510,T_434,1,1,10:46:51,10:46:51
27.486152.99220230528112129109,T_434,1,2,11:21:29,11:21:29
27.486152.992202305281141540,T_435,1,1,11:41:54,11:41:54
27.562153.08220230528121702122,T_435,1,2,12:17:02,12:17:02
27.562153.082202305281254410,T_436,1,1,12:54:41,12:54:41
27.659153.1720230528131717114,T_436,1,2,13:17:17,13:17:17
27.659153.17202305281333060,T_437,1,1,13:33:06,13:33:06
27.426153.1520230528142904237,T_437,1,2,14:29:04,14:29:04
27.426153.154202305290609240,T_438,1,1,06:09:24,06:09:24
27.469153.02520230529063709112,T_438,1,2,06:37:09,06:37:09
27.469153.025202305290711360,T_439,1,1,07:11:36,07:11:36
27.479153.0232023052907264738,T_439,1,2,07:26:47,07:26:47
27.479153.023202305290805500,T_440,1,1,08:05:50,08:05:50
27.5153.0362023052908183136,T_440,1,2,08:18:31,08:18:31
27.487153.035202305290858110,T_441,1,1,08:58:11,08:58:11
27.426153.1520230529092856122,T_441,1,2,09:28:56,09:28:56
27.426153.15202305290950440,T_442,1,1,09:50:44,09:50:44
27.456153.03320230529103650154,T_442,1,2,10:36:50,10:36:50
27.456153.033202305291046020,T_443,1,1,10:46:02,10:46:02
27.471153.0262023052911062047,T_443,1,2,11:06:20,11:06:20
27.471153.026202305291106200,T_444,1,1,11:06:20,11:06:20
27.481153.0372023052911340825,T_444,1,2,11:34:08,11:34:08
27.481153.037202305291141480,T_445,1,1,11:41:48,11:41:48
27.474153.1262023052912000468,T_445,1,2,12:00:04,12:00:04
27.478153.124202305291218450,T_446,1,1,12:18:45,12:18:45
27.426153.1520230529125708129,T_446,1,2,12:57:08,12:57:08
27.426153.154202305300643540,T_447,1,1,06:43:54,06:43:54
27.469153.02420230530071404113,T_447,1,2,07:14:04,07:14:04
27.47153.024202305300741180,T_448,1,1,07:41:18,07:41:18
27.456153.0332023053007522230,T_448,1,2,07:52:22,07:52:22
27.456153.033202305300813000,T_449,1,1,08:13:00,08:13:00
27.472153.0262023053008342740,T_449,1,2,08:34:27,08:34:27
27.471153.026202305300844040,T_450,1,1,08:44:04,08:44:04
27.501153.0362023053009022042,T_450,1,2,09:02:20,09:02:20
27.487153.03202305301011260,T_451,1,1,10:11:26,10:11:26
27.481153.0392023053010221129,T_451,1,2,10:22:11,10:22:11
27.481153.039202305301029380,T_452,1,1,10:29:38,10:29:38
27.478153.1242023053010475678,T_452,1,2,10:47:56,10:47:56
27.478153.124202305301117320,T_453,1,1,11:17:32,11:17:32
27.436153.1732023053011354563,T_453,1,2,11:35:45,11:35:45
27.436153.173202305301142410,T_454,1,1,11:42:41,11:42:41
27.426153.152023053012182181,T_454,1,2,12:18:21,12:18:21
27.426153.15202305310712180,T_455,1,1,07:12:18,07:12:18
27.469153.02520230531080619142,T_455,1,2,08:06:19,08:06:19
27.469153.025202305310830570,T_456,1,1,08:30:57,08:30:57
27.479153.0232023053108454227,T_456,1,2,08:45:42,08:45:42
27.479153.023202305310904420,T_457,1,1,09:04:42,09:04:42
27.501153.0362023053109141732,T_457,1,2,09:14:17,09:14:17
27.487153.035202305311001070,T_458,1,1,10:01:07,10:01:07
27.426153.1520230531104234144,T_458,1,2,10:42:34,10:42:34
27.426153.15202305311049330,T_459,1,1,10:49:33,10:49:33
27.456153.03320230531112305135,T_459,1,2,11:23:05,11:23:05
27.456153.033202305311136370,T_460,1,1,11:36:37,11:36:37
27.471153.0262023053111492530,T_460,1,2,11:49:25,11:49:25
27.471153.026202305311149250,T_461,1,1,11:49:25,11:49:25
27.479153.0222023053112182431,T_461,1,2,12:18:24,12:18:24
27.479153.022202305311230470,T_462,1,1,12:30:47,12:30:47
27.481153.0332023053112382522,T_462,1,2,12:38:25,12:38:25
27.481153.033202305311308290,T_463,1,1,13:08:29,13:08:29
27.426153.1520230531141617191,T_463,1,2,14:16:17,14:16:17
